id_recipe,quantity,measure,id_ingredient
355,2,cl de,240
355,4,cl de,27
356,2,cl de,286
356,4,cl de,2
356,10,cl de,52
356,2,cl de,251
357,0.5,cl de,25
357,0.5,cl de,30
357,4,cl de,8
357,1,cl de,287
357,3,cl de,106
357,1,cl de,5
358,0.5,cl de,117
358,1,cl de,22
358,2,cl de,106
358,2.5,cl de,2
359,1,cl de,4
359,1,cl de,5
359,"1,5",cl de,3
359,6,cl de,6
359,3,cl de,9
359,1,cl de,16
359,6,cl de,1
360,8,cl de,9
360,6,cl de,3
360,5,cl de,124
361,6,cl de,4
361,1,cl de,150
361,3,cl de,216
361,3,cl de,25
362,10,cl de,107
362,6,cl de,87
362,3,cl de,4
362,1,cl de,156
363,5,cl de,25
363,3,cl de,2
363,1,cl de,252
364,5,cl de,40
365,2,cl de,5
365,1,cl de,83
365,4,cl de,137
366,3,cl de,3
366,2.5,cl de,9
366,1,cl de,2
366,0.5,cl de,109
367,12,cl de,119
367,6,cl de,8
367,4,cl de,9
368,3,cl de,4
368,2,cl de,2
368,2,cl de,16
369,1,,249
369,1,,127
369,1/2,cuillère à café d',226
369,,,8
370,5,cl de,288
370,3,cl de,35
370,1,cl de,36
370,1,cl de,1
371,4,cl de,61
371,3,cl de,52
371,2,cl de,5
372,2,cl de,17
372,6,cl de,27
372,6,cl de,61
372,6,cl de,8
372,0.5,cl de,25
373,8,cl de,8
373,4,cl de,151
373,4,cl de,107
373,2,cl de,11
373,1/4,,249
373,1,cl de,102
373,0.5,cl de,30
374,,,79
374,1,cl de,83
374,2,cl de,75
374,3.5,cl de,29
375,2,cl de,30
375,4,cl de,3
375,4,cl de,192
375,8,cl de,36
375,12,cl de,8
376,5,cl de,170
376,5,cl de,37
376,2,traits d',275
377,5,cl de,48
377,5,cl de,5
377,5,cl de,59
377,2,cuillères à café de,57
378,2,cl de,16
378,8,cl de,48
378,3,cuillères à café de,57
379,6,cl de,48
379,3,cl de,42
379,1,cl de,17
380,6,cl de,48
380,3,cl de,102
380,1,cl de,11
380,1,cl de,17
381,7,cl de,48
381,300,grammes d',154
381,1,cl de,57
382,5,,19
382,0.5,cl de,57
382,6,cl de,48
383,6,cl de,48
383,3,cl de,52
383,1,cl de,17
384,150,grammes de,19
384,50,grammes de,57
384,30,cl de,25
384,1,,127
385,2,cl de,289
385,1,cl de,290
385,2,cl de,16
385,3,cl de,5
385,1,cuillère à soupe de,291
386,10,cl de,34
386,1,,67
386,3,cl de,17
386,2,cuillères à soupe de,252
387,3/4,parts de,171
387,1/4,part de,40
387,0.5,cl de,30
388,1,cl de,1
388,4,cl de,36
388,1.5,cl de,124
388,4,cl de,34
389,1,trait de,3
389,1,zeste de,292
389,4,cl de,70
389,1/5,bouteille de,212
390,4,cl de,3
390,1,cl de,2
390,1,cl de,11
390,0.5,cl de,49
391,2,cl de,4
391,1,cl de,1
391,3,cl de,40
392,100,cl de,4
392,40,cl de,161
392,3,litres de,9
392,2,litres de,87
392,10,cl de,30
393,4,cuillères à soupe,293
393,3,cuillères à soupe,264
393,2,cuillères à soupe,294
393,4,cuillères à soupe,267
393,4,cuillères à soupe,268
393,4,cuillères à soupe,295
394,10,cl de,208
394,10,cl de,34
394,3,,296
394,1,cuillère à café de,252
395,12,cl de,112
395,4,cl de,11
395,2,cl de,10
396,3,cl de,30
396,4,cl de,7
396,4,cl de,27
396,4,cl de,112
397,1,cl de,30
397,15,cl de,34
398,5,cl de,4
398,2,cl de,39
398,5,cl de,8
398,1,cl de,10
398,1,boule de,297
398,2,cl de,150
399,5,cl de,5
399,0.5,cl de,36
399,0.5,cl de,170
400,3,cl de,189
400,3,cl de,40
400,3,cl de,298
401,2,cl de,4
401,"0,5",cl de,299
401,,,79
401,0.5,cl de,30
402,10,cl de,8
402,6,cl de,9
402,2,cl de,11
403,2,cl de,11
403,6,cl de,9
403,10,cl de,8
404,6,cl de,228
404,1,cl de,300
404,2,cl de,11
405,3,cl de,35
405,3,cl de,81
405,2,cl de,107
405,2,cl de,8
405,2,cl de,151
406,1,cl de,150
406,1,cl de,124
406,2,cl de,301
406,2,cl de,27
406,4,cl de,5
407,,,79
407,2,cl de,97
407,2,cl de,164
408,4,cl de,3
408,2,cl de,9
408,2,cl de,8
408,1,cl de,1
408,1,zeste de,55
408,3,grammes de,57
408,1,rondelle de,55
409,2/8,de,5
409,5/8,de,8
409,1/8,de,302
409,0.5,cl de,16
410,5,cl de,4
410,"1,5",cuillère de,303
410,"0,5",cl de,55
410,5,cl de,304
411,4,cl de,284
411,0.5,cl de,17
411,,,79
412,0.5,cl de,42
412,2,cl de,8
412,1.5,cl de,272
412,3,cl de,305
413,3,cl de,97
413,3,cl de,38
414,4,cl de,164
414,4,cl de,97
415,3,cl de,306
415,9,cl de,307
416,8,cl de,308
416,8,cl de,279
417,1,poignée de,309
417,2,,310
417,2,poignées de,311
417,25,cl d',20
417,1,poignée de,312
417,1,poignée de,64
418,2,cl de,313
418,1,cl de,78
418,5,cl de,5
418,,,12
419,10,cl de,314
419,7,cl de,4
419,1,cl de,54
419,1,cl de,30
420,,,315
420,,,316
421,2,cl de,317
421,3,cl de,39
421,2,cl de,75
422,2,cl de,3
422,2,cl de,32
422,1,cl de,2
422,1,cl de,16
423,1,,67
423,2,cuillères à soupe de,252
423,10,cl de,34
423,2,cuillères à soupe de,25
424,38,kilos de,318
424,5,kilos de,319
424,4,kilos de,57
424,200,grammes de,320
424,200,grammes de,321
425,8,cl de,59
425,8,cl de,9
425,4,cl de,25
425,1,,249
425,20,,19
426,6,kilos de,318
426,4,kilos de,322
426,1,kilo de,319
426,1,kilo de,323
426,60,grammes de,324
426,50,grammes de,325
426,300,grammes de graines de,80
426,4,kilos de,57
427,1,fine tranche de,94
427,1/2,gousse de,210
427,3,,96
427,1,pincée de,47
427,1,litre de,141
427,100,grammes de,57
427,1/2,,91
427,1/2,,203
427,1,,158
428,5,cl de,3
428,15,cl de,326
428,5,cl de,5
429,1,,91
429,3,gouttes de,327
429,1,cl de,4
429,1,cl de,165
430,4,cl de,36
430,3,cl de,97
430,3,cl de,328
431,1,cl de,192
431,2,cl de,1
431,7,cl de,144
432,2,oz,329
432,3/4,oz,1
432,11/4,oz,5
433,,,81
433,3,cl d',22
434,5,cl de,8
434,3,cl de,5
434,2,cl de,16
434,1,jaune d',50
434,0.5,cl de,30
435,6/10,de,8
435,2/10,de,4
435,2/10,de,124
435,0.5,cl de,30
436,4,cl de,4
436,2,cl de,3
436,1,cl de,34
436,,jus d'un demi,54
436,2,pincées de,129
437,2,cl de,5
437,2,cl de,13
437,2,cl de,137
438,6,cl de,4
438,3,cl de,2
438,1,cl de,5
438,1/2,jus,54
438,0.5,cl de,57
439,5,cl de,175
439,3,morceaux de,55
439,1,cl de,201
439,,,6
439,,,330
440,6,cl de,5
440,1,cl de,30
440,1,cl de,57
440,2,cl de,54
440,1,blanc d',50
440,,,51
441,4,cl de,331
441,2,cl de,117
441,5,,19
441,2,boules de,60
442,1.5,cl de,61
442,1,cl de,3
442,1,cl de,5
442,1,cl de,4
443,,,307
443,2,cl de,3
443,1/2,jus,8
443,1/2,jus,54
444,2,cuillères de,57
444,1,cl de,32
444,1,verre d',20
444,10,,96
444,2,,54
444,1/2,bâton de,47
444,15,cl de,114
445,0.5,cl de,16
445,6,cl de,153
445,4,cl de,4
445,0.5,cl de,332
446,1,bouteille de,4
446,3,gousses de,210
447,2,tasses de,333
447,2.5,litres d',20
447,100,grammes de,57
447,2,sachets de,207
447,1,pincée de,334
447,2,cuillères à soupe d',335
448,4,cl de,4
448,4,cl de,131
448,8,cl de,81
449,12,cl de,108
449,2,cl de,11
449,1,cl de,109
449,1,cl de,336
449,1,cl de,134
450,,,67
450,2,cl de,337
450,1,pincée de,168
451,6,cl de,52
451,6,cl de,42
451,2,cl de,16
451,,,6
452,10,cl de,160
452,10,cl de,69
453,2,cl de,83
453,,,51
454,3/8,volumes de,171
454,3/8,volumes de,40
454,2/8,volumes de,3
455,12,cl de,338
455,12,cl de,326
456,3,cl de,4
456,3,cl de,2
456,"1,5",cl de,306
456,3,cl de,108
456,,pincées de,64
457,3,doses de,7
457,,,69
458,1,,67
458,,,69
459,4,cl de,283
459,1,rondelle d',182
460,4,cl de,35
460,4,cl de,5
461,6,cl de,148
461,4,cl de,67
461,6,cl de,257
462,,,55
462,0.5,cl de,17
462,4,cl de,283
463,2,cl de,4
463,2,cl de,40
463,2,cl de,117
463,2,boules de,60
464,6,cl de,4
464,3,cl de,117
464,0.5,cl de,16
465,3,cl de,171
465,6,cl de,5
466,6,cl de,4
466,3,cl de,339
467,,,69
467,4,cl de,2
467,2,cl de,58
468,6,cl de,4
468,3,cl de,117
469,4,cl de,283
469,0.5,cl de,16
469,,,69
470,6,cl de,338
470,6,cl de,79
471,3,cl de,306
471,2,cl de,17
471,6,cl de,48
471,2,quartiers de,55
472,2,cl de,340
472,2,cl de,33
472,1,cl de,78
472,6,cl de,175
472,,,12
473,6,cl de,175
473,20,cl de,69
473,0.5,cl de,30
474,4,cl de,7
474,2,cl de,192
474,1,cl de,16
475,4,cl de,246
475,2,cl de,16
475,1,cl de,17
475,1,cl de,11
476,2,cl de,81
476,0.5,cl de,61
476,0.5,cl de,1
476,0.5,cl de,31
476,3,cl de,5
477,2,cl de,201
477,8,cl de,144
478,2,cl de,7
478,3,cl de,341
478,2,trait de,1
478,,,6
479,0.5,cl de,4
479,2.5,cl de,1
479,2,cl de,84
479,1,cl de,61
479,1,cl de,25
480,,,51
480,3,cl de,5
480,2,cl de,100
480,1,cl de,1
480,1,cl de,16
481,4,cl de,1
481,16,cl de,160
481,4,cl de,16
481,20,cl de,9
482,3,cl de,1
482,3,cl de,40
482,3,cl de,7
483,2,cl de,124
483,2,cl de,35
483,4,cl de,40
484,2,cl de,342
484,8,cl de,115
484,4,cl de,343
484,1,cl de,193
484,8,cl de,27
485,4,cl de,40
485,4,cl de,35
485,4,cl de,124
486,5,cl de,58
486,5,cl de,86
486,5,cl de,30
487,4,cl de,4
487,1,cuillère de,17
487,2,cl de,1
487,1,cl de,30
487,8,cl de,8
488,6,cl d',12
488,3,cl d',189
488,3,cl de,16
488,3,cl de,8
488,1,cuillère à café de,57
488,8,feuilles de,344
489,6,cl de,25
489,3,cl de,17
489,1,cl de,8
489,1,cl de,16
490,2,oz de,22
490,3,cl de,184
490,2,oz de,288
490,2-3,oz de,9
490,3,cl de,330
491,1.5,cl de,164
491,1.5,cl de,137
491,4,cl de,35
492,5,cl de,3
492,15,cl de,81
492,2,cl de,229
493,2,cl de,3
493,1,cl de,124
493,1,cl de,271
493,1,trait de,54
494,2,cl de,192
494,2,cl de,36
494,2,cl de,164
495,0.5,cl de,30
495,8,cl de,35
495,4,cl de,60
496,3,litres d',209
496,1,litre d',20
496,200,grammes de,57
496,500,grammes de,233
496,1,petit morceau de,47
497,5,cl de,33
497,5,cl de,175
497,7,cl de,7
497,5,cl de,69
497,5,cl de,4
498,200,grammes de,94
498,300,grammes de,57
498,15,cl de,11
498,3,litres d',20
498,5,cl de,344
498,10,cl de,8
499,3,sachets de,345
499,1,litre d',20
499,5,cl de,16
499,3,cuillères à soupe de,346
500,1,dose de,35
500,1,lichette de,271
500,1,petit peu de,6
501,50,cl de,45
501,50,cl d',20
501,1/4,d'une cuillère à café de,129
502,10,cuillères à café de,346
502,1,cuillère à café de,347
502,15,cl de,16
502,1,litre d',20
503,5,grammes de,348
503,5,grammes de racine de,349
503,5,grammes de,350
503,3,grammes de,247
503,6,grammes d',351
503,1,litres de,35
503,12,cl d',20
504,10,grammes de,352
504,1,litre d',20
505,2,cl de,7
505,3,cl de,32
505,1,cl de,192
505,10,cl de,9
505,1,cl de,1
505,0.5,cl de,30
506,3,cl de,353
506,1,morceau de,55
507,4,cl de,4
507,2,cl de,16
507,1,cl de,3
507,1,cl de,192
507,0.5,cl de,57
508,4,cl de,5
508,1.5,cl de,354
508,1.5,cl de,222
508,1,,355
509,3,cl de,30
509,1,cl de,1
509,1.5,cl de,2
510,1/5,de,1
510,1/5,de,256
510,1/5,de,2
510,2/5,de,3
511,3,cl de,35
511,3,cl de,137
511,3,cl de,131
512,7,cl de,34
512,3,cl de,8
512,1,jaune d',50
512,2,cuillère à café de,57
513,1,cl de,2
513,1,cl de,106
513,2,cl de,52
513,2,cl de,9
513,3,cl de,5
514,1.5,cl de,25
514,0.5,cl de,106
514,1.5,cl de,39
514,1.5,cl de,117
514,2,cl de,164
515,1,cl de,225
515,4,cl de,4
515,9,cl de,6
516,3,cl de,16
516,3,cl d',20
516,1.5,cl de,116
516,1,cl de,57
517,10,cl de,9
517,6,cl de,52
517,2,cl de,30
517,1,cl de,16
518,4,cl de,356
518,2,cl de,3
518,2,cl de,161
518,2,cl de,357
519,50,cl de,358
519,20,cl de,102
520,4,cl de,58
520,2,cl de,359
520,1,cl de,106
520,3,cl de,151
520,2,cl de,9
520,3,cl de,11
520,1,cl de,17
521,0.5,cl de,30
521,4,cl de,32
521,2,cl de,2
521,1,jaune d',50
522,3,cl de,35
522,3,cl de,360
522,0.5,cl de,57
522,1,jaune d',50
523,1,,91
523,1,blanc d',50
523,2,cl de,17
523,5,cl de,35
524,8,cl de,68
524,4,cl de,124
524,1,trait de,17
524,1,pincées de,68
524,1,pincées de,361
524,1,cuillère de,362
524,1,cuillère de,255
525,,jus,8
525,3,cl de,4
525,1.5,cl de,84
526,1,feuille de,344
526,5,cl de,144
526,3,cl de,307
526,10,cl de,108
527,6,cl de,35
527,3,cl de,5
527,0.5,cl de,16
527,0.5,cl de,17
527,,,12
528,1,litre de,43
528,50,cl de,133
528,50,cl de,363
528,3,,96
528,1,,203
528,1,,91
528,400,grammes de,57
528,1,bâton de,47
529,1,cl de,306
529,4,cl de,5
529,3,cl de,16
529,1,cl de,17
530,2,cl de,364
530,,,69
531,2,cl de,32
531,2,cl de,24
531,2,cl de,25
532,2,cl de,24
532,4,cl de,32
532,20,cl de,34
533,4,cl de,148
533,2,cl de,11
533,0.5,cl de,17
533,,,12
534,2,cl de,13
534,4,cl de,148
534,2,cl de,16
534,,,12
535,,,6
535,4,cl de,148
535,0.5,cl de,57
535,3,cl de,16
536,4.5,cl de,148
536,1.5,cl de,2
536,2,cl de,16
536,1,trait,83
537,4,cl de,32
537,1,cl de,106
537,2,cl de,2
538,0.5,cl de,83
538,4,cl de,32
538,2,cl de,2
539,4,cl de,32
539,1,jaune d',50
539,1,cl de,17
539,,,34
540,6,cl de,148
540,,jus d'un,54
540,0.5,cl de,30
541,3,mesures de,148
541,1,mesure de,137
541,,,365
542,6,cl de,148
542,2,cl de,25
542,0.5,cl de,57
542,1,jaune d',50
543,1.5,cl de,1
543,1.5,cl de,366
543,1.5,cl d',100
543,5,cl de,148
544,,,367
544,1,litre d',12
544,,cl de,17
544,15,jus,54
544,10,cl de,49
544,20,cl de,3
544,25,cl de,2
544,1,bouteille de,32
545,20,cl de,34
545,4,cl de,148
545,1,cl de,17
545,1,jaune d',50
546,6,cl de,35
546,2,cl de,16
546,1,cl de,30
547,5,cl de,9
547,10,cl de,151
547,5,cl de,81
548,10,cl de,151
548,5,cl de,81
548,5,cl de,9
549,1,bouteille de,37
549,2,bouteilles de,32
549,5,,54
550,1/2,tranche d',8
550,1,tranche de,54
550,2,cuillère à café de,102
550,4,cl de,32
550,1,sachet de,133
551,4,cl de,148
551,3,cl de,17
551,3,cl de,16
552,3,cl de,7
552,2,cl de,34
552,2,cl de,25
552,8,cl de,8
552,1,cl de,368
552,1,cl de,16
552,1.5,cl de,331
553,1/2,rondelle de,54
553,1,cl de,83
553,1,cl de,17
553,6,cl d',369
554,3,cl de,7
554,3,cl de,117
555,3,cl de,370
555,3,cl de,36
555,1,cl de,98
555,0.5,cl de,83
556,2,cl de,4
556,2,cl de,3
556,12,cl de,8
557,5,cl de,48
557,10,cl de,112
557,0.5,cl de,2
558,8,cl de,34
558,4,cl de,32
558,3,cl de,2
558,1,,191
559,1,cl de,2
559,4,cl de,5
559,1/2,,91
559,1,cuillère à café de,371
560,2,cl de,17
560,2,cl de,3
560,2,cl de,372
561,0.5,cl de,30
561,1.5,cl de,106
561,3,cl de,97
562,1,cl de,61
562,4,cl de,7
562,4,cl de,81
562,2,cl de,1
563,6,cl de,9
563,2,cl de,373
563,2,cl de,2
563,5,cl de,4
564,4,cl de,244
564,3,cl de,4
564,3,cl de,8
564,2,cl de,237
565,2,cl de,32
565,2,cl de,16
565,2,cl de,86
565,1,cl de,8
565,1,cl de,51
566,2,cl de,35
566,2,cl de,40
567,4.5,cl de,5
567,1.5,cl de,137
567,1.5,cl de,170
567,3,cl de,8
568,5,cl de,35
568,5,cl de,170
568,1,trait de,49
568,1,trait de,140
569,4,cl de,144
569,2,cl d',12
569,2,cl de ,150
570,50,%,83
570,50,%,6
570,,,374
571,20,,375
571,1,litre d',358
571,600,grammes de,57
572,1/3,,4
572,1/3,,117
572,1/3,,34
572,,,252
573,3,cl de,35
573,3,cl de,117
574,2,cl de,31
574,2,cl de,53
574,3,cl de,35
575,2,tasses de,67
575,5,cl de,32
575,80,grammes de,57
575,4,,96
575,2,pincées de,168
575,2,,376
576,1,cl de,30
576,1.5,cl de,61
576,1.5,cl de,124
576,5,cl de,34
577,3,cl de,124
577,3,cl de,278
577,,,51
578,9,cl de,144
578,3,cl de,377
579,8,cl de,144
579,4,cl de,6
580,8,cl de,36
580,7,cl de,16
580,5,grammes de,57
581,9,cl de,144
581,2,cl de,192
582,3,cl de,8
582,1,cl de,2
582,1,cl de,100
583,3,cl de,378
583,6,cl de,34
584,2,cl de,5
584,2,cl de,1
584,2,cl de,314
584,2,cl de,108
584,1,cuillère de,57
584,,trait de,30
585,3,cl d',189
585,15,cl d',20
585,1,morceau de,57
586,3,cl de,4
586,1,cl de,1
586,2,cl de,36
587,1,boîte de,379
587,1/2,,380
587,2,,182
587,,quelques,227
588,6,cl de,4
588,6,cl de,117
588,6,cl de,40
589,3,cl de,35
589,2,cl de,81
589,1,cl de,30
590,2,cl de,35
590,2,cl de,125
590,2,cl de,137
590,2,cl de,8
591,4,cl de,4
591,2,cl de,98
591,2,cl de,1
591,1,cl de,16
591,,,51
592,8,cl de,108
592,4,cl de,180
592,1.5,cl de,16
592,0.5,cl de,86
592,1,cl de,4
593,2,cl de,85
593,1,de,216
593,2,cl de,339
593,4,cl de,87
593,1,cl de,181
593,,,12
594,2,traits de sirop de,19
594,2,cl de,5
594,1,cl de,170
594,1,cl de,137
595,4,mesure de,119
595,4,mesure de,141
596,12,cl de,119
596,5,gouttes de,327
596,1,cuillère à café de,121
596,1,pincée de,129
596,1,pincée de,123
596,4,cl de,4
597,3,cl de,114
597,12,cl de,51
598,33,cl de,381
598,17,cl de,4
598,33,cl de,159
598,33,cl de,115
598,33,cl de,87
599,3,cl de,13
599,3,cl de,13
600,,,122
600,7,cl de,119
600,3,cl de,7
600,0.5,cl de,16
600,0.5,cl de,382
600,0.5,cl de,327
601,4,cl de,7
601,12,cl de,119
601,1,cl de,16
601,0.5,cl de,121
601,4,gouttes de,327
601,,,383
601,,,129
601,,,123
602,5,cl de,8
602,5,cl de,384
602,5,cl de,108
603,4,cl de,3
603,12,cl de,119
603,1,cl de,16
603,0.5,cl de,121
603,2,gouttes de,327
603,,,383
603,,,129
603,,,123
604,4,cl de,4
604,12,cl de,119
604,0.5,cl de,16
604,0.5,cl de,121
604,2,gouttes de,327
604,,,122
604,,,129
604,,,123
605,3,cl de,385
605,3,cl de,4
605,8,cl de,119
605,0.5,cl de,16
605,1,cl de,121
605,1,goutte de,327
605,1,pincée de,26
606,1,trait de,150
606,,cl de,114
606,,cl de,386
606,,cl de,36
606,,cl de,137
607,4,cl de,4
607,4,cl de,87
607,5,cl de,51
608,6/10,de,35
608,3/10,d',100
608,1/10,de,30
609,1.5,cl de,30
609,2,cl d',100
609,4,cl de,35
610,3,cl de,35
610,3,cl de,13
611,15,cl de,119
611,1/2,,387
611,,,388
611,,,122
611,,,123
612,1,cl de,4
612,3,morceaux de,55
612,2,petites cuillères de,57
612,,,202
613,1,gouttes de,278
613,1,trait de,342
613,2,cl de,48
614,5,cl de,48
614,2,cl de,339
614,4,cl de,78
615,3,cl de,58
615,3,cl de,1
615,12,cl de,9
616,3,cl de,4
616,2,cl de,39
616,2,cl de,22
617,10,cl de,4
617,10,cl de,45
617,10,cl de,8
617,1,rondelle d',182
617,5,cl de,81
618,4,cl de,389
618,12,cl de,69
619,1,cl de,7
619,0.75,cl de,1
619,1.25,cl de,8
619,1,cl de,9
619,0.5,cl de,11
620,,,255
620,1,tasse de,67
620,2,cl de,117
620,2,cl d',22
621,,,390
621,,,57
621,,,20
622,4,tasses de,391
622,4,petits verres de,392
622,1,petit verre de,101
622,9,cuillères à café de,57
622,,quelques zestes d',182
622,4,,96
623,1,,391
623,1,cuillère à café de,393
623,1,cuillère à café d',394
624,1,tasse de,34
624,1,cuillère à café de,102
624,1,cl de,395
625,4,cl de,212
625,4,cl de,67
626,2,petites tasses de,67
626,3,cl de,257
626,1,cuillère de,57
626,1,blanc d',50
627,7,cl de,67
627,7,cl de,34
628,,,25
628,2,cl de,58
628,2,cl de,22
628,10,cl de,67
629,2,cl de,148
629,2,cl de,2
629,2,cl de,117
629,1,,67
629,,,25
630,,,255
630,500,grammes de,104
630,200,grammes de,252
630,50,cl d',20
630,1,sachet d',396
631,15,cl de,34
631,3,cl de,397
631,1,trait de,134
631,1,,67
632,8,cl de,67
632,2,cl de,25
633,1,litre d',20
633,10,cl de,17
633,1,bâton de,47
633,60,grammes de,104
634,1/2,blanc d',50
634,1,cl de,98
634,1,cuillère à café de,25
634,4,cl de,5
635,3,cl de,2
635,9,cl de,391
635,2,cl de,17
636,4,cl de,5
636,0.5,cl de,98
636,1,cl de,25
636,1,cl de,34
636,1,blanc d',50
637,2,cl de,117
637,2,cl de,40
638,,,255
638,1,,67
638,3,cl de,40
638,3,cl de,398
639,1,,178
639,2,cl de,17
639,6,cl de,48
640,2,cl de,40
640,4,cl de,86
641,6,cl de,35
641,2,cuillères à café de,57
641,6,cl d',20
642,4,cl de,5
642,2,cl de,1
642,2,cl de,16
642,1,cl de,17
643,2,cl d',128
643,1,cl de,124
643,10,cl de,9
644,1,cl de,16
644,2,cl de,1
644,2,cl de,6
644,2,cl de,5
645,4,cl de,3
645,2,cl de,1
645,8,cl de,9
645,4,cl de,59
646,,,6
646,6,cl de,9
646,4,cl de,3
646,2,cl de,17
646,2,cl de,1
646,1,jus,54
647,2,cl de,5
647,2,cl de,16
647,1,cl de,1
648,1/5,,4
648,1/5,,1
648,,compléter de,183
649,4,cl de,4
649,1.5,cl de,1
649,1.5,cl de,192
649,4,cl de,42
649,1.5,cl de,11
650,4,cl de,4
650,3,cl de,1
650,2,cl de,16
651,4.5,cl de,7
651,3,cl de,11
651,1.5,cl de,1
652,6,cl de,4
652,2,cl de,2
652,1,cl de,1
653,4,cl de,5
653,2,cl de,98
653,1,cl de,86
654,2/5,volumes de,5
654,1/5,volumes de,1
654,1/5,volumes de,2
654,1/5,volumes de,9
654,,,6
655,5,cl de,5
655,1,cl de,1
656,7,cl de,81
656,2,cl de,1
656,2,cl de,4
657,,,67
657,1,gousse de,247
657,1,cuillère à café de,47
657,,,242
657,1,boule de,60
658,0.5,cl de,17
658,2,cl de,58
658,1,pincée de,47
658,10,cl de,67
658,3,cl de,25
659,1,cl de,2
659,1,cl de,3
659,1,cl de,117
659,,,67
659,,,57
659,,,25
660,15,cl de,67
660,2,cuillères en poudre de,57
660,30,cl de,34
661,1,morceau de,57
661,4,cl de,40
661,1,cl de,53
661,4,cl de,67
662,2,cl de,32
662,2,cl de,399
662,6,cl de,67
662,3,cl de,25
663,20,cl d',20
663,2,cuillères à café de,57
663,1,dose de,40
663,5,cl de,34
663,1,cl de,400
664,1,sachets d',401
664,1,cl de,400
664,0.5,cl de,57
664,1,cl de,2
665,8,cl de,67
665,15,cl de,34
666,2,cuillère de,400
666,2,cl de,98
666,10,cl de,20
666,1,pincées de,142
667,,,67
667,1,morceau de,57
667,,quelques goûtes de,32
668,,,67
668,1,cl de,34
669,2,cl de,339
669,2,cl de,40
669,1,cl de,117
669,1,cl de,25
670,2,cl de,331
670,125,ml d'un,67
670,1,cl d',22
670,,,255
671,,,25
671,20,cl de,34
671,1,,67
672,6,cl de,283
672,1,,158
673,1/2,,91
673,7,cl de,283
673,1,cuillère à soupe de,57
674,7,cl de,298
674,1,,158
675,1,cuillère à soupe de,57
675,5,,19
675,5,cl de,48
676,6,cl de,48
676,1,,158
676,1,cuillère à soupe de,57
677,3,cl de,11
677,2,cl de,48
677,2,cl de,17
677,,,43
678,6,cl d',189
678,1,,158
678,,,57
679,6,cl de,3
679,1,,158
679,,,57
680,6,cl de,4
680,1,,158
680,1,cuillère à soupe de,57
681,1,,158
681,1,cuillère à soupe de,57
681,,,51
682,4,cl de,48
682,4,grains de,402
682,2,quartiers de,55
682,2,cuillère à café de,57
683,4,cl de,4
683,2,cl de,113
683,1,cuillère de,17
684,4,cl de,48
684,4,cl de,403
685,2,cl de,8
685,2,cl de,7
685,2,cl de,9
685,1.5,cl de,357
685,0.5,cl de,124
686,20,cl de,34
686,10,cl de,48
686,30,cl de,80
686,20,cl de,212
686,10,cl de,99
687,2,cl de,7
687,2,cl de,1
687,1,cl de,54
687,3,cl de,79
687,3,cl de,2
687,1,gouttes de,8
687,2,gouttes de,150
687,1,zeste de,54
687,1,zeste de,182
688,6,,19
688,1,,249
688,15,cl de,8
688,1,,404
688,1,,127
689,4,cl de,307
689,4,cl de,69
690,3,cl de,8
690,2,cl de,53
690,2,cl de,100
691,4,cl de,4
691,1,cl de,3
691,12,cl de,8
691,1,trait de,30
691,4,gouttes de,83
692,2/5,de,405
692,3/5,de,35
693,1,cl de,10
693,1,cl de,16
693,2,cl de,2
693,3,cl de,97
694,4,cl de,97
694,4,pincées de,57
694,3,traits de,16
695,0.5,cl de,17
695,1,cl de,83
695,4,cl de,97
695,3,cl de,2
696,,,6
696,,jus d'un,54
696,2.5,cl de,3
696,2,cl de,1
696,1,cl de,2
696,1,cl de,7
696,2,gouttes d',83
697,4,cl de,4
697,4,cl de,7
697,1,cl de,1
698,1,volume de,108
698,1,volume de,97
698,,morceaux de,406
698,,morceaux de,163
699,2,cl de,97
699,1,cl de,407
